TIPO,DEPARTAMENTO,MUNICIPIO,CODIGO MUNICIPIO,AÑO,TAMAÑO FINCA,TOTAL FINCAS
FINCA BOVINO,CAQUETA,BELEN DE LOS ANDAQUIES,18094,2020,1 A 50 BOV,283
FINCA BOVINO,CAQUETA,BELEN DE LOS ANDAQUIES,18094,2020,101 A 500 BOV,283
FINCA BOVINO,CAQUETA,BELEN DE LOS ANDAQUIES,18094,2020,501 O MAS BOV,4
FINCA BOVINO,CAQUETA,BELEN DE LOS ANDAQUIES,18094,2020,51 A 100 BOV,95
FINCA BOVINO,CAQUETA,CARTAGENA DEL CHAIRA,18150,2020,1 A 50 BOV,563
FINCA BOVINO,CAQUETA,CARTAGENA DEL CHAIRA,18150,2020,101 A 500 BOV,563
FINCA BOVINO,CAQUETA,CARTAGENA DEL CHAIRA,18150,2020,501 O MAS BOV,49
FINCA BOVINO,CAQUETA,CARTAGENA DEL CHAIRA,18150,2020,51 A 100 BOV,907
FINCA BOVINO,CAQUETA,CURILLO,18205,2020,1 A 50 BOV,254
FINCA BOVINO,CAQUETA,CURILLO,18205,2020,101 A 500 BOV,254
FINCA BOVINO,CAQUETA,CURILLO,18205,2020,501 O MAS BOV,3
FINCA BOVINO,CAQUETA,CURILLO,18205,2020,51 A 100 BOV,97
FINCA BOVINO,CAQUETA,EL DONCELLO,18247,2020,1 A 50 BOV,466
FINCA BOVINO,CAQUETA,EL DONCELLO,18247,2020,101 A 500 BOV,466
FINCA BOVINO,CAQUETA,EL DONCELLO,18247,2020,501 O MAS BOV,7
FINCA BOVINO,CAQUETA,EL DONCELLO,18247,2020,51 A 100 BOV,247
FINCA BOVINO,CAQUETA,EL PAUJIL,18256,2020,1 A 50 BOV,521
FINCA BOVINO,CAQUETA,EL PAUJIL,18256,2020,101 A 500 BOV,521
FINCA BOVINO,CAQUETA,EL PAUJIL,18256,2020,501 O MAS BOV,7
FINCA BOVINO,CAQUETA,EL PAUJIL,18256,2020,51 A 100 BOV,298
FINCA BOVINO,CAQUETA,FLORENCIA,18001,2020,1 A 50 BOV,1093
FINCA BOVINO,CAQUETA,FLORENCIA,18001,2020,101 A 500 BOV,1093
FINCA BOVINO,CAQUETA,FLORENCIA,18001,2020,501 O MAS BOV,10
FINCA BOVINO,CAQUETA,FLORENCIA,18001,2020,51 A 100 BOV,202
FINCA BOVINO,CAQUETA,LA MONTAÑITA,18410,2020,1 A 50 BOV,698
FINCA BOVINO,CAQUETA,LA MONTAÑITA,18410,2020,101 A 500 BOV,698
FINCA BOVINO,CAQUETA,LA MONTAÑITA,18410,2020,501 O MAS BOV,10
FINCA BOVINO,CAQUETA,LA MONTAÑITA,18410,2020,51 A 100 BOV,348
FINCA BOVINO,CAQUETA,MILAN,18460,2020,1 A 50 BOV,346
FINCA BOVINO,CAQUETA,MILAN,18460,2020,101 A 500 BOV,346
FINCA BOVINO,CAQUETA,MILAN,18460,2020,501 O MAS BOV,16
FINCA BOVINO,CAQUETA,MILAN,18460,2020,51 A 100 BOV,194
FINCA BOVINO,CAQUETA,MORELIA,18479,2020,1 A 50 BOV,208
FINCA BOVINO,CAQUETA,MORELIA,18479,2020,101 A 500 BOV,208
FINCA BOVINO,CAQUETA,MORELIA,18479,2020,501 O MAS BOV,6
FINCA BOVINO,CAQUETA,MORELIA,18479,2020,51 A 100 BOV,92
FINCA BOVINO,CAQUETA,PUERTO RICO,18592,2020,1 A 50 BOV,1284
FINCA BOVINO,CAQUETA,PUERTO RICO,18592,2020,101 A 500 BOV,1284
FINCA BOVINO,CAQUETA,PUERTO RICO,18592,2020,501 O MAS BOV,41
FINCA BOVINO,CAQUETA,PUERTO RICO,18592,2020,51 A 100 BOV,725
FINCA BOVINO,CAQUETA,SAN JOSE DEL FRAGUA,18610,2020,1 A 50 BOV,357
FINCA BOVINO,CAQUETA,SAN JOSE DEL FRAGUA,18610,2020,101 A 500 BOV,357
FINCA BOVINO,CAQUETA,SAN JOSE DEL FRAGUA,18610,2020,501 O MAS BOV,2
FINCA BOVINO,CAQUETA,SAN JOSE DEL FRAGUA,18610,2020,51 A 100 BOV,104
FINCA BOVINO,CAQUETA,SAN VICENTE DEL CAGUAN,18753,2020,1 A 50 BOV,2345
FINCA BOVINO,CAQUETA,SAN VICENTE DEL CAGUAN,18753,2020,101 A 500 BOV,2345
FINCA BOVINO,CAQUETA,SAN VICENTE DEL CAGUAN,18753,2020,501 O MAS BOV,222
FINCA BOVINO,CAQUETA,SAN VICENTE DEL CAGUAN,18753,2020,51 A 100 BOV,1826
FINCA BOVINO,CAQUETA,SOLANO,18756,2020,1 A 50 BOV,253
FINCA BOVINO,CAQUETA,SOLANO,18756,2020,101 A 500 BOV,253
FINCA BOVINO,CAQUETA,SOLANO,18756,2020,501 O MAS BOV,3
FINCA BOVINO,CAQUETA,SOLANO,18756,2020,51 A 100 BOV,173
FINCA BOVINO,CAQUETA,SOLITA,18785,2020,1 A 50 BOV,290
FINCA BOVINO,CAQUETA,SOLITA,18785,2020,101 A 500 BOV,290
FINCA BOVINO,CAQUETA,SOLITA,18785,2020,501 O MAS BOV,3
FINCA BOVINO,CAQUETA,SOLITA,18785,2020,51 A 100 BOV,141
FINCA BOVINO,CAQUETA,VALPARAISO,18860,2020,1 A 50 BOV,434
FINCA BOVINO,CAQUETA,VALPARAISO,18860,2020,101 A 500 BOV,434
FINCA BOVINO,CAQUETA,VALPARAISO,18860,2020,501 O MAS BOV,7
FINCA BOVINO,CAQUETA,VALPARAISO,18860,2020,51 A 100 BOV,241
FINCA BOVINO,CASANARE,AGUAZUL,85010,2020,1 A 50 BOV,808
FINCA BOVINO,CASANARE,AGUAZUL,85010,2020,101 A 500 BOV,808
FINCA BOVINO,CASANARE,AGUAZUL,85010,2020,501 O MAS BOV,30
FINCA BOVINO,CASANARE,AGUAZUL,85010,2020,51 A 100 BOV,266
FINCA BOVINO,CASANARE,CHAMEZA,85015,2020,1 A 50 BOV,252
FINCA BOVINO,CASANARE,CHAMEZA,85015,2020,101 A 500 BOV,252
FINCA BOVINO,CASANARE,CHAMEZA,85015,2020,51 A 100 BOV,47
FINCA BOVINO,CASANARE,HATO COROZAL,85125,2020,1 A 50 BOV,641
FINCA BOVINO,CASANARE,HATO COROZAL,85125,2020,101 A 500 BOV,641
FINCA BOVINO,CASANARE,HATO COROZAL,85125,2020,501 O MAS BOV,154
FINCA BOVINO,CASANARE,HATO COROZAL,85125,2020,51 A 100 BOV,290
FINCA BOVINO,CASANARE,LA SALINA,85136,2020,1 A 50 BOV,85
FINCA BOVINO,CASANARE,LA SALINA,85136,2020,101 A 500 BOV,85
FINCA BOVINO,CASANARE,MANI,85139,2020,1 A 50 BOV,335
FINCA BOVINO,CASANARE,MANI,85139,2020,101 A 500 BOV,335
FINCA BOVINO,CASANARE,MANI,85139,2020,501 O MAS BOV,70
FINCA BOVINO,CASANARE,MANI,85139,2020,51 A 100 BOV,171
FINCA BOVINO,CASANARE,MONTERREY,85162,2020,1 A 50 BOV,370
FINCA BOVINO,CASANARE,MONTERREY,85162,2020,101 A 500 BOV,370
FINCA BOVINO,CASANARE,MONTERREY,85162,2020,501 O MAS BOV,11
FINCA BOVINO,CASANARE,MONTERREY,85162,2020,51 A 100 BOV,65
FINCA BOVINO,CASANARE,NUNCHIA,85225,2020,1 A 50 BOV,720
FINCA BOVINO,CASANARE,NUNCHIA,85225,2020,101 A 500 BOV,720
FINCA BOVINO,CASANARE,NUNCHIA,85225,2020,501 O MAS BOV,17
FINCA BOVINO,CASANARE,NUNCHIA,85225,2020,51 A 100 BOV,191
FINCA BOVINO,CASANARE,OROCUE,85230,2020,1 A 50 BOV,294
FINCA BOVINO,CASANARE,OROCUE,85230,2020,101 A 500 BOV,294
FINCA BOVINO,CASANARE,OROCUE,85230,2020,501 O MAS BOV,56
FINCA BOVINO,CASANARE,OROCUE,85230,2020,51 A 100 BOV,116
FINCA BOVINO,CASANARE,PAZ DE ARIPORO,85250,2020,1 A 50 BOV,958
FINCA BOVINO,CASANARE,PAZ DE ARIPORO,85250,2020,101 A 500 BOV,958
FINCA BOVINO,CASANARE,PAZ DE ARIPORO,85250,2020,501 O MAS BOV,214
FINCA BOVINO,CASANARE,PAZ DE ARIPORO,85250,2020,51 A 100 BOV,391
FINCA BOVINO,CASANARE,PORE,85263,2020,1 A 50 BOV,412
FINCA BOVINO,CASANARE,PORE,85263,2020,101 A 500 BOV,412
FINCA BOVINO,CASANARE,PORE,85263,2020,501 O MAS BOV,18
FINCA BOVINO,CASANARE,PORE,85263,2020,51 A 100 BOV,139
FINCA BOVINO,CASANARE,RECETOR,85279,2020,1 A 50 BOV,180
FINCA BOVINO,CASANARE,RECETOR,85279,2020,101 A 500 BOV,180
FINCA BOVINO,CASANARE,RECETOR,85279,2020,51 A 100 BOV,46
FINCA BOVINO,CASANARE,SABANALARGA,85300,2020,1 A 50 BOV,249
FINCA BOVINO,CASANARE,SABANALARGA,85300,2020,101 A 500 BOV,249
FINCA BOVINO,CASANARE,SABANALARGA,85300,2020,501 O MAS BOV,3
FINCA BOVINO,CASANARE,SABANALARGA,85300,2020,51 A 100 BOV,49
FINCA BOVINO,CASANARE,SACAMA,85315,2020,1 A 50 BOV,81
FINCA BOVINO,CASANARE,SACAMA,85315,2020,101 A 500 BOV,81
FINCA BOVINO,CASANARE,SACAMA,85315,2020,51 A 100 BOV,14
FINCA BOVINO,CASANARE,SAN LUIS DE PALENQUE,85325,2020,1 A 50 BOV,510
FINCA BOVINO,CASANARE,SAN LUIS DE PALENQUE,85325,2020,101 A 500 BOV,510
FINCA BOVINO,CASANARE,SAN LUIS DE PALENQUE,85325,2020,501 O MAS BOV,64
FINCA BOVINO,CASANARE,SAN LUIS DE PALENQUE,85325,2020,51 A 100 BOV,170
FINCA BOVINO,CASANARE,TAMARA,85400,2020,1 A 50 BOV,638
FINCA BOVINO,CASANARE,TAMARA,85400,2020,101 A 500 BOV,638
FINCA BOVINO,CASANARE,TAMARA,85400,2020,51 A 100 BOV,88
FINCA BOVINO,CASANARE,TAURAMENA,85410,2020,1 A 50 BOV,582
FINCA BOVINO,CASANARE,TAURAMENA,85410,2020,101 A 500 BOV,582
FINCA BOVINO,CASANARE,TAURAMENA,85410,2020,501 O MAS BOV,53
FINCA BOVINO,CASANARE,TAURAMENA,85410,2020,51 A 100 BOV,205
FINCA BOVINO,CASANARE,TRINIDAD,85430,2020,1 A 50 BOV,448
FINCA BOVINO,CASANARE,TRINIDAD,85430,2020,101 A 500 BOV,448
FINCA BOVINO,CASANARE,TRINIDAD,85430,2020,501 O MAS BOV,74
FINCA BOVINO,CASANARE,TRINIDAD,85430,2020,51 A 100 BOV,142
FINCA BOVINO,CASANARE,VILLANUEVA,85440,2020,1 A 50 BOV,233
FINCA BOVINO,CASANARE,VILLANUEVA,85440,2020,101 A 500 BOV,233
FINCA BOVINO,CASANARE,VILLANUEVA,85440,2020,501 O MAS BOV,16
FINCA BOVINO,CASANARE,VILLANUEVA,85440,2020,51 A 100 BOV,52
FINCA BOVINO,CASANARE,YOPAL,85001,2020,1 A 50 BOV,1312
FINCA BOVINO,CASANARE,YOPAL,85001,2020,101 A 500 BOV,1312
FINCA BOVINO,CASANARE,YOPAL,85001,2020,501 O MAS BOV,65
FINCA BOVINO,CASANARE,YOPAL,85001,2020,51 A 100 BOV,369
FINCA BOVINO,CAUCA,ALMAGUER,19022,2020,1 A 50 BOV,481
FINCA BOVINO,CAUCA,ALMAGUER,19022,2020,101 A 500 BOV,481
FINCA BOVINO,CAUCA,ALMAGUER,19022,2020,51 A 100 BOV,1
FINCA BOVINO,CAUCA,ARGELIA,19050,2020,1 A 50 BOV,278
FINCA BOVINO,CAUCA,ARGELIA,19050,2020,101 A 500 BOV,278
FINCA BOVINO,CAUCA,ARGELIA,19050,2020,51 A 100 BOV,3
FINCA BOVINO,CAUCA,BALBOA,19075,2020,1 A 50 BOV,369
FINCA BOVINO,CAUCA,BALBOA,19075,2020,101 A 500 BOV,369
FINCA BOVINO,CAUCA,BALBOA,19075,2020,51 A 100 BOV,11
FINCA BOVINO,CAUCA,BOLIVAR,19100,2020,1 A 50 BOV,616
FINCA BOVINO,CAUCA,BOLIVAR,19100,2020,101 A 500 BOV,616
FINCA BOVINO,CAUCA,BOLIVAR,19100,2020,51 A 100 BOV,23
FINCA BOVINO,CAUCA,BUENOS AIRES,19110,2020,1 A 50 BOV,306
FINCA BOVINO,CAUCA,BUENOS AIRES,19110,2020,101 A 500 BOV,306
FINCA BOVINO,CAUCA,BUENOS AIRES,19110,2020,51 A 100 BOV,8
FINCA BOVINO,CAUCA,CAJIBIO,19130,2020,1 A 50 BOV,797
FINCA BOVINO,CAUCA,CAJIBIO,19130,2020,101 A 500 BOV,797
FINCA BOVINO,CAUCA,CAJIBIO,19130,2020,501 O MAS BOV,1
FINCA BOVINO,CAUCA,CAJIBIO,19130,2020,51 A 100 BOV,10
FINCA BOVINO,CAUCA,CALDONO,19137,2020,1 A 50 BOV,408
FINCA BOVINO,CAUCA,CALDONO,19137,2020,101 A 500 BOV,408
FINCA BOVINO,CAUCA,CALDONO,19137,2020,51 A 100 BOV,1
FINCA BOVINO,CAUCA,CALOTO,19142,2020,1 A 50 BOV,373
FINCA BOVINO,CAUCA,CALOTO,19142,2020,101 A 500 BOV,373
FINCA BOVINO,CAUCA,CALOTO,19142,2020,501 O MAS BOV,2
FINCA BOVINO,CAUCA,CALOTO,19142,2020,51 A 100 BOV,11
FINCA BOVINO,CAUCA,CORINTO,19212,2020,1 A 50 BOV,395
FINCA BOVINO,CAUCA,CORINTO,19212,2020,101 A 500 BOV,395
FINCA BOVINO,CAUCA,CORINTO,19212,2020,501 O MAS BOV,1
FINCA BOVINO,CAUCA,CORINTO,19212,2020,51 A 100 BOV,14
FINCA BOVINO,CAUCA,EL TAMBO,19256,2020,1 A 50 BOV,1655
FINCA BOVINO,CAUCA,EL TAMBO,19256,2020,101 A 500 BOV,1655
FINCA BOVINO,CAUCA,EL TAMBO,19256,2020,51 A 100 BOV,32
FINCA BOVINO,CAUCA,FLORENCIA,19290,2020,1 A 50 BOV,137
FINCA BOVINO,CAUCA,FLORENCIA,19290,2020,101 A 500 BOV,137
FINCA BOVINO,CAUCA,FLORENCIA,19290,2020,51 A 100 BOV,3
FINCA BOVINO,CAUCA,GUACHENE,19300,2020,1 A 50 BOV,87
FINCA BOVINO,CAUCA,GUACHENE,19300,2020,101 A 500 BOV,87
FINCA BOVINO,CAUCA,GUACHENE,19300,2020,51 A 100 BOV,6
FINCA BOVINO,CAUCA,GUAPI,19318,2020,1 A 50 BOV,3
FINCA BOVINO,CAUCA,GUAPI,19318,2020,101 A 500 BOV,3
FINCA BOVINO,CAUCA,INZA,19355,2020,1 A 50 BOV,285
FINCA BOVINO,CAUCA,INZA,19355,2020,101 A 500 BOV,285
FINCA BOVINO,CAUCA,INZA,19355,2020,51 A 100 BOV,7
FINCA BOVINO,CAUCA,JAMBALO,19364,2020,1 A 50 BOV,322
FINCA BOVINO,CAUCA,JAMBALO,19364,2020,101 A 500 BOV,322
FINCA BOVINO,CAUCA,JAMBALO,19364,2020,51 A 100 BOV,1
FINCA BOVINO,CAUCA,LA SIERRA,19392,2020,1 A 50 BOV,382
FINCA BOVINO,CAUCA,LA SIERRA,19392,2020,101 A 500 BOV,382
FINCA BOVINO,CAUCA,LA SIERRA,19392,2020,51 A 100 BOV,6
FINCA BOVINO,CAUCA,LA VEGA,19397,2020,1 A 50 BOV,448
FINCA BOVINO,CAUCA,LA VEGA,19397,2020,101 A 500 BOV,448
FINCA BOVINO,CAUCA,LA VEGA,19397,2020,51 A 100 BOV,4
FINCA BOVINO,CAUCA,LOPEZ DE MICAY,19418,2020,1 A 50 BOV,2
FINCA BOVINO,CAUCA,LOPEZ DE MICAY,19418,2020,101 A 500 BOV,2
FINCA BOVINO,CAUCA,MERCADERES,19450,2020,1 A 50 BOV,444
FINCA BOVINO,CAUCA,MERCADERES,19450,2020,101 A 500 BOV,444
FINCA BOVINO,CAUCA,MERCADERES,19450,2020,501 O MAS BOV,1
FINCA BOVINO,CAUCA,MERCADERES,19450,2020,51 A 100 BOV,67
FINCA BOVINO,CAUCA,MIRANDA,19455,2020,1 A 50 BOV,114
FINCA BOVINO,CAUCA,MIRANDA,19455,2020,101 A 500 BOV,114
FINCA BOVINO,CAUCA,MIRANDA,19455,2020,501 O MAS BOV,1
FINCA BOVINO,CAUCA,MIRANDA,19455,2020,51 A 100 BOV,1
FINCA BOVINO,CAUCA,MORALES,19473,2020,1 A 50 BOV,444
FINCA BOVINO,CAUCA,MORALES,19473,2020,101 A 500 BOV,444
FINCA BOVINO,CAUCA,MORALES,19473,2020,51 A 100 BOV,8
FINCA BOVINO,CAUCA,PADILLA,19513,2020,1 A 50 BOV,37
FINCA BOVINO,CAUCA,PADILLA,19513,2020,101 A 500 BOV,37
FINCA BOVINO,CAUCA,PAEZ,19517,2020,1 A 50 BOV,769
FINCA BOVINO,CAUCA,PAEZ,19517,2020,101 A 500 BOV,769
FINCA BOVINO,CAUCA,PAEZ,19517,2020,51 A 100 BOV,29
FINCA BOVINO,CAUCA,PATIA,19532,2020,1 A 50 BOV,641
FINCA BOVINO,CAUCA,PATIA,19532,2020,101 A 500 BOV,641
FINCA BOVINO,CAUCA,PATIA,19532,2020,501 O MAS BOV,9
FINCA BOVINO,CAUCA,PATIA,19532,2020,51 A 100 BOV,82
FINCA BOVINO,CAUCA,PIAMONTE,19533,2020,1 A 50 BOV,418
FINCA BOVINO,CAUCA,PIAMONTE,19533,2020,101 A 500 BOV,418
FINCA BOVINO,CAUCA,PIAMONTE,19533,2020,51 A 100 BOV,82
FINCA BOVINO,CAUCA,PIENDAMO,19548,2020,1 A 50 BOV,457
FINCA BOVINO,CAUCA,PIENDAMO,19548,2020,101 A 500 BOV,457
FINCA BOVINO,CAUCA,PIENDAMO,19548,2020,51 A 100 BOV,5
FINCA BOVINO,CAUCA,POPAYAN,19001,2020,1 A 50 BOV,1386
FINCA BOVINO,CAUCA,POPAYAN,19001,2020,101 A 500 BOV,1386
FINCA BOVINO,CAUCA,POPAYAN,19001,2020,51 A 100 BOV,24
FINCA BOVINO,CAUCA,PUERTO TEJADA,19573,2020,1 A 50 BOV,50
FINCA BOVINO,CAUCA,PUERTO TEJADA,19573,2020,101 A 500 BOV,50
FINCA BOVINO,CAUCA,PURACE,19585,2020,1 A 50 BOV,1792
FINCA BOVINO,CAUCA,PURACE,19585,2020,101 A 500 BOV,1792
FINCA BOVINO,CAUCA,PURACE,19585,2020,51 A 100 BOV,41
FINCA BOVINO,CAUCA,ROSAS,19622,2020,1 A 50 BOV,655
FINCA BOVINO,CAUCA,ROSAS,19622,2020,101 A 500 BOV,655
FINCA BOVINO,CAUCA,ROSAS,19622,2020,51 A 100 BOV,4
FINCA BOVINO,CAUCA,SAN SEBASTIAN,19693,2020,1 A 50 BOV,695
FINCA BOVINO,CAUCA,SAN SEBASTIAN,19693,2020,101 A 500 BOV,695
FINCA BOVINO,CAUCA,SAN SEBASTIAN,19693,2020,51 A 100 BOV,14
FINCA BOVINO,CAUCA,SANTA ROSA,19701,2020,1 A 50 BOV,378
FINCA BOVINO,CAUCA,SANTA ROSA,19701,2020,101 A 500 BOV,378
FINCA BOVINO,CAUCA,SANTA ROSA,19701,2020,51 A 100 BOV,17
FINCA BOVINO,CAUCA,SANTANDER DE QUILICHAO,19698,2020,1 A 50 BOV,702
FINCA BOVINO,CAUCA,SANTANDER DE QUILICHAO,19698,2020,101 A 500 BOV,702
FINCA BOVINO,CAUCA,SANTANDER DE QUILICHAO,19698,2020,501 O MAS BOV,3
FINCA BOVINO,CAUCA,SANTANDER DE QUILICHAO,19698,2020,51 A 100 BOV,24
FINCA BOVINO,CAUCA,SILVIA,19743,2020,1 A 50 BOV,2005
FINCA BOVINO,CAUCA,SILVIA,19743,2020,101 A 500 BOV,2005
FINCA BOVINO,CAUCA,SILVIA,19743,2020,51 A 100 BOV,7
FINCA BOVINO,CAUCA,SOTARA,19760,2020,1 A 50 BOV,1178
FINCA BOVINO,CAUCA,SOTARA,19760,2020,101 A 500 BOV,1178
FINCA BOVINO,CAUCA,SOTARA,19760,2020,51 A 100 BOV,18
FINCA BOVINO,CAUCA,SUAREZ,19780,2020,1 A 50 BOV,207
FINCA BOVINO,CAUCA,SUAREZ,19780,2020,101 A 500 BOV,207
FINCA BOVINO,CAUCA,SUAREZ,19780,2020,51 A 100 BOV,3
FINCA BOVINO,CAUCA,SUCRE,19785,2020,1 A 50 BOV,213
FINCA BOVINO,CAUCA,SUCRE,19785,2020,101 A 500 BOV,213
FINCA BOVINO,CAUCA,SUCRE,19785,2020,51 A 100 BOV,11
FINCA BOVINO,CAUCA,TIMBIO,19807,2020,1 A 50 BOV,598
FINCA BOVINO,CAUCA,TIMBIO,19807,2020,101 A 500 BOV,598
FINCA BOVINO,CAUCA,TIMBIO,19807,2020,501 O MAS BOV,1
FINCA BOVINO,CAUCA,TIMBIO,19807,2020,51 A 100 BOV,24
FINCA BOVINO,CAUCA,TIMBIQUI,19809,2020,1 A 50 BOV,2
FINCA BOVINO,CAUCA,TIMBIQUI,19809,2020,101 A 500 BOV,2
FINCA BOVINO,CAUCA,TORIBIO,19821,2020,1 A 50 BOV,539
FINCA BOVINO,CAUCA,TORIBIO,19821,2020,101 A 500 BOV,539
FINCA BOVINO,CAUCA,TORIBIO,19821,2020,51 A 100 BOV,20
FINCA BOVINO,CAUCA,TOTORO,19824,2020,1 A 50 BOV,1085
FINCA BOVINO,CAUCA,TOTORO,19824,2020,101 A 500 BOV,1085
FINCA BOVINO,CAUCA,TOTORO,19824,2020,51 A 100 BOV,28
FINCA BOVINO,CAUCA,VILLA RICA,19845,2020,1 A 50 BOV,79
FINCA BOVINO,CAUCA,VILLA RICA,19845,2020,101 A 500 BOV,79
FINCA BOVINO,CAUCA,VILLA RICA,19845,2020,51 A 100 BOV,4
FINCA BOVINO,CESAR,AGUACHICA,20011,2020,1 A 50 BOV,469
FINCA BOVINO,CESAR,AGUACHICA,20011,2020,101 A 500 BOV,469
FINCA BOVINO,CESAR,AGUACHICA,20011,2020,501 O MAS BOV,25
FINCA BOVINO,CESAR,AGUACHICA,20011,2020,51 A 100 BOV,125
FINCA BOVINO,CESAR,AGUSTIN CODAZZI,20013,2020,1 A 50 BOV,136
FINCA BOVINO,CESAR,AGUSTIN CODAZZI,20013,2020,101 A 500 BOV,136
FINCA BOVINO,CESAR,AGUSTIN CODAZZI,20013,2020,501 O MAS BOV,121
FINCA BOVINO,CESAR,AGUSTIN CODAZZI,20013,2020,51 A 100 BOV,369
FINCA BOVINO,CESAR,ASTREA,20032,2020,1 A 50 BOV,387
FINCA BOVINO,CESAR,ASTREA,20032,2020,101 A 500 BOV,387
FINCA BOVINO,CESAR,ASTREA,20032,2020,501 O MAS BOV,19
FINCA BOVINO,CESAR,ASTREA,20032,2020,51 A 100 BOV,126
FINCA BOVINO,CESAR,BECERRIL,20045,2020,1 A 50 BOV,303
FINCA BOVINO,CESAR,BECERRIL,20045,2020,101 A 500 BOV,303
FINCA BOVINO,CESAR,BECERRIL,20045,2020,501 O MAS BOV,15
FINCA BOVINO,CESAR,BECERRIL,20045,2020,51 A 100 BOV,124
FINCA BOVINO,CESAR,BOSCONIA,20060,2020,1 A 50 BOV,83
FINCA BOVINO,CESAR,BOSCONIA,20060,2020,101 A 500 BOV,83
FINCA BOVINO,CESAR,BOSCONIA,20060,2020,501 O MAS BOV,24
FINCA BOVINO,CESAR,BOSCONIA,20060,2020,51 A 100 BOV,44
FINCA BOVINO,CESAR,CHIMICHAGUA,20175,2020,1 A 50 BOV,690
FINCA BOVINO,CESAR,CHIMICHAGUA,20175,2020,101 A 500 BOV,690
FINCA BOVINO,CESAR,CHIMICHAGUA,20175,2020,501 O MAS BOV,19
FINCA BOVINO,CESAR,CHIMICHAGUA,20175,2020,51 A 100 BOV,193
FINCA BOVINO,CESAR,CHIRIGUANA,20178,2020,1 A 50 BOV,293
FINCA BOVINO,CESAR,CHIRIGUANA,20178,2020,101 A 500 BOV,293
FINCA BOVINO,CESAR,CHIRIGUANA,20178,2020,501 O MAS BOV,20
FINCA BOVINO,CESAR,CHIRIGUANA,20178,2020,51 A 100 BOV,135
FINCA BOVINO,CESAR,CURUMANI,20228,2020,1 A 50 BOV,372
FINCA BOVINO,CESAR,CURUMANI,20228,2020,101 A 500 BOV,372
FINCA BOVINO,CESAR,CURUMANI,20228,2020,501 O MAS BOV,11
FINCA BOVINO,CESAR,CURUMANI,20228,2020,51 A 100 BOV,190
FINCA BOVINO,CESAR,EL COPEY,20238,2020,1 A 50 BOV,475
FINCA BOVINO,CESAR,EL COPEY,20238,2020,101 A 500 BOV,475
FINCA BOVINO,CESAR,EL COPEY,20238,2020,501 O MAS BOV,31
FINCA BOVINO,CESAR,EL COPEY,20238,2020,51 A 100 BOV,174
FINCA BOVINO,CESAR,EL PASO,20250,2020,1 A 50 BOV,44
FINCA BOVINO,CESAR,EL PASO,20250,2020,101 A 500 BOV,44
FINCA BOVINO,CESAR,EL PASO,20250,2020,501 O MAS BOV,4
FINCA BOVINO,CESAR,EL PASO,20250,2020,51 A 100 BOV,57
FINCA BOVINO,CESAR,GAMARRA,20295,2020,1 A 50 BOV,136
FINCA BOVINO,CESAR,GAMARRA,20295,2020,101 A 500 BOV,136
FINCA BOVINO,CESAR,GAMARRA,20295,2020,501 O MAS BOV,13
FINCA BOVINO,CESAR,GAMARRA,20295,2020,51 A 100 BOV,79
FINCA BOVINO,CESAR,GONZALEZ,20310,2020,1 A 50 BOV,94
FINCA BOVINO,CESAR,GONZALEZ,20310,2020,101 A 500 BOV,94
FINCA BOVINO,CESAR,GONZALEZ,20310,2020,51 A 100 BOV,4
FINCA BOVINO,CESAR,LA GLORIA,20383,2020,1 A 50 BOV,365
FINCA BOVINO,CESAR,LA GLORIA,20383,2020,101 A 500 BOV,365
FINCA BOVINO,CESAR,LA GLORIA,20383,2020,501 O MAS BOV,17
FINCA BOVINO,CESAR,LA GLORIA,20383,2020,51 A 100 BOV,199
FINCA BOVINO,CESAR,LA JAGUA DE IBIRICO,20400,2020,1 A 50 BOV,308
FINCA BOVINO,CESAR,LA JAGUA DE IBIRICO,20400,2020,101 A 500 BOV,308
FINCA BOVINO,CESAR,LA JAGUA DE IBIRICO,20400,2020,501 O MAS BOV,3
FINCA BOVINO,CESAR,LA JAGUA DE IBIRICO,20400,2020,51 A 100 BOV,67
FINCA BOVINO,CESAR,LA PAZ,20621,2020,1 A 50 BOV,148
FINCA BOVINO,CESAR,LA PAZ,20621,2020,101 A 500 BOV,148
FINCA BOVINO,CESAR,LA PAZ,20621,2020,501 O MAS BOV,1
FINCA BOVINO,CESAR,LA PAZ,20621,2020,51 A 100 BOV,52
FINCA BOVINO,CESAR,MANAURE BALCON DEL CESAR,20443,2020,1 A 50 BOV,84
FINCA BOVINO,CESAR,MANAURE BALCON DEL CESAR,20443,2020,101 A 500 BOV,84
FINCA BOVINO,CESAR,MANAURE BALCON DEL CESAR,20443,2020,51 A 100 BOV,11
FINCA BOVINO,CESAR,PAILITAS,20517,2020,1 A 50 BOV,327
FINCA BOVINO,CESAR,PAILITAS,20517,2020,101 A 500 BOV,327
FINCA BOVINO,CESAR,PAILITAS,20517,2020,501 O MAS BOV,6
FINCA BOVINO,CESAR,PAILITAS,20517,2020,51 A 100 BOV,172
FINCA BOVINO,CESAR,PELAYA,20550,2020,1 A 50 BOV,230
FINCA BOVINO,CESAR,PELAYA,20550,2020,101 A 500 BOV,230
FINCA BOVINO,CESAR,PELAYA,20550,2020,501 O MAS BOV,3
FINCA BOVINO,CESAR,PELAYA,20550,2020,51 A 100 BOV,192
